"SeqID","mean.temp","mean.cloud","mean.wind","start.hour","ord.date","week","duration","num.species","un.id.species","abund","un.id.abund"
12156,87.5,3,9,14,214,18,59,11,0,56,0
12157,87,79,6.5,11,222,19,60,13,0,94,0
12158,82,17.5,15,11,229,20,80,15,0,120,0
12160,94.5,50,15,12,235,21,40,10,0,46,0
12161,78.5,0,15,11,243,22,60,8,0,29,0
12162,83,97.5,27,12,250,23,50,11,0,46,0
12163,86,50,9,11,245,23,55,9,1,32,1
12164,66,12.5,15.5,11,271,26,35,4,0,6,0
12165,82,0,3.5,12,278,27,45,9,0,21,0
12166,70.5,0,19,14,92,1,45,3,0,9,0
12167,NA,NA,NA,NA,99,2,NA,0,0,0,0
12168,62,0,6,12,110,3,55,0,0,0,0
12169,66.5,5,0,13,114,4,60,2,0,6,0
12170,68,85,8.5,14,122,5,70,7,0,15,0
12171,83,50,10.5,14,129,6,61,9,0,20,0
12172,80,95,18,12,135,7,60,5,0,11,0
12173,69,0,10.5,13,92,1,70,1,0,2,0
12174,84.5,33,8,13,145,8,50,2,0,4,0
12175,62,0,13,15,107,3,65,1,0,3,0
12176,85,15,20,13,121,5,NA,2,1,2,1
12177,68,45,3,11,128,6,70,2,0,27,0
12178,88,45,3,15,150,9,60,5,0,7,0
12179,83,12.5,15,13,135,7,75,2,0,3,0
12180,81,35,5.5,13,142,8,80,4,1,9,1
12181,86.5,20,13,12,158,10,65,5,0,15,0
12182,81.5,30,3,14,149,9,90,7,1,49,1
12183,82,75,12.5,13,162,11,15,6,0,20,0
12184,79,30,14,13,162,11,75,8,1,17,3
12185,82,12.5,8,10,169,12,100,8,1,15,2
12186,72.5,3,7.5,11,171,12,80,9,0,30,0
12187,81,12.5,10.5,12,187,14,90,9,2,22,3
12188,79,30,10.5,13,192,15,95,5,1,15,1
12189,86,80,5,12,177,13,95,13,0,39,0
12190,80.5,70,8,15,199,16,60,6,1,16,1
12191,73,85,8,11,206,17,70,7,0,14,0
12192,80,0,3,9,214,18,95,8,1,17,4
12193,81,60,14,12,222,19,105,12,1,21,2
12194,70.5,5,10,12,183,14,90,8,0,25,0
12195,83,77.5,3,13,227,20,95,12,0,32,0
12196,79,7.5,3,9,236,21,90,12,1,41,1
12197,86,32.5,8.5,11,190,15,65,11,0,26,0
12198,77.5,27.5,3,11,247,23,80,9,1,60,2
12199,76.5,0,3,14,256,24,100,9,0,54,0
12200,80.5,35,4,12,197,16,90,11,0,44,0
12201,74.5,0,6.5,13,261,25,80,5,1,27,2
12202,66,40,15.5,10,274,27,60,4,0,16,0
12203,88,45,3,15,281,28,70,6,0,23,0
12204,68,95,3,14,290,29,60,4,0,9,0
12205,72,85,5.5,13,295,30,65,3,0,3,0
12206,76,95,2.5,14,204,17,100,13,0,32,0
12207,85,5,5,11,213,18,85,16,0,45,0
12208,84,7.5,5.5,11,220,19,90,14,0,46,0
12209,84.5,50,7,11,228,20,95,16,0,84,0
12210,86,90,9.5,14,234,21,80,18,0,100,0
12211,81.5,0,2,11,240,22,90,19,0,113,0
12212,81.5,25,7,11,246,23,105,14,0,93,0
12213,69,0,8,11,255,24,90,18,0,121,0
12214,82,88,2,12,263,25,120,11,0,83,0
12215,80,0,4,11,267,26,95,15,0,113,0
12216,75,92.5,10,12,276,27,75,11,0,107,0
12217,71,72.5,8,14,282,28,70,9,0,79,0
12218,64,72.5,6,12,286,28,75,9,0,21,0
12219,68,45,2,15,91,1,115,1,0,59,0
12220,64.5,NA,8,14,114,4,115,3,0,56,0
12221,75,NA,6,12,117,4,145,2,0,47,0
12222,59,NA,15,13,123,5,110,4,0,106,0
12223,70.5,NA,7,13,130,6,115,6,0,459,0
12224,62.5,NA,10,12,138,7,120,6,0,170,0
12225,86,NA,7,14,143,8,140,12,0,173,0
12226,83,NA,7,11,151,9,150,17,0,240,0
12227,84,NA,7.5,14,154,10,140,16,0,227,0
12228,72.5,NA,8,12,161,11,190,15,0,735,0
12229,79,5,6,13,167,11,165,18,0,1193,0
12230,74.5,NA,8,13,171,12,45,17,0,3975,0
12231,72.5,50,8,13,180,13,195,17,0,2168,0
12233,81,32.5,9.5,12,186,14,185,18,0,1204,0
12234,77,10,13,12,193,15,180,15,0,813,0
12235,75,35,8,13,196,16,175,19,0,1572,0
12236,77,25,12.5,12,203,17,185,18,0,611,0
12237,68,0,8,14,107,3,30,0,0,0,0
12238,80,0,2,15,116,4,30,4,0,6,0
12239,70,72.5,2,15,127,6,30,6,0,16,0
12240,67,0,2,15,134,7,30,3,0,3,0
12241,70,40,10,15,143,8,25,3,0,3,0
12242,75,50,6,14,151,9,35,4,0,19,0
12243,87,80,2,15,157,10,40,6,0,26,0
12244,74,0,2,10,163,11,45,10,0,41,0
12245,75,55,6,15,171,12,30,10,0,34,0
12246,83,NA,9,11,216,18,165,17,0,926,0
12247,83,10,2,14,177,13,40,9,0,76,0
12248,79,10,2,14,184,14,30,8,0,80,0
12249,82,0,4,14,192,15,30,11,0,80,0
12250,83,5,2,14,198,16,30,11,0,42,0
12251,82,30,8,13,223,19,185,19,0,568,0
12252,79,85,2,14,206,17,30,9,0,74,0
12253,83,87.5,4,14,213,18,45,8,0,71,0
12254,75,70,4,13,224,19,40,13,0,101,0
12255,71,5,0,10,228,20,45,13,0,108,0
12256,69.5,NA,4,12,230,20,179,19,0,769,0
12257,89,20,5.5,14,235,21,180,17,0,659,0
12258,76,NA,11,13,244,22,210,20,0,995,0
12259,78,27.5,4,12,251,23,235,20,0,1715,0
12260,36,NA,3,14,256,24,150,21,0,2608,0
12261,81,NA,5,12,264,25,120,14,0,380,0
12262,74,10,6.5,11,277,27,150,12,0,272,0
12263,86.5,12.5,7,11,281,28,110,12,0,134,0
12264,67,100,7,13,289,29,85,10,0,56,0
12265,77.5,20,12,14,294,30,90,6,0,51,0
12266,81,2,2,13,233,21,35,16,0,185,0
12268,81.5,0,0,12,245,22,40,12,0,80,0
12269,73,0,10,14,254,24,30,5,0,12,0
12270,73,0,10,14,262,25,45,3,0,5,0
12272,63,0,7,12,95,1,90,0,1,0,1
12273,72,25,8,13,113,4,60,0,0,0,0
12274,70,0,3,12,125,5,60,2,0,8,0
12275,61,75,8,16,131,6,60,2,0,4,0
12276,63,0,8,11,134,7,60,2,0,5,0
12277,72,0,8,12,146,8,75,2,0,2,0
12278,73.5,0,0,13,154,9,60,1,0,1,0
12279,82,80,8,11,157,10,30,1,0,1,0
12280,67.5,0,15.5,13,107,3,105,2,0,4,0
12281,77,0,0,11,163,11,60,6,1,36,7
12282,77,0,8,13,172,12,60,7,0,79,0
12283,71.5,50,10,13,113,4,120,1,0,15,0
12284,76,0,8,11,184,14,75,7,0,62,0
12285,72,90,11,14,122,5,90,1,0,22,0
12286,82,75,8,14,192,15,75,6,0,38,0
12287,80,0,8,10,197,16,65,5,0,79,0
12289,80,0,0,11,207,17,60,7,0,116,0
12290,81,0,8,11,214,18,60,6,0,29,0
12291,64.5,0,5.5,13,134,7,90,4,0,25,0
12292,72,20,13,11,220,19,60,9,0,34,0
12293,73,100,3,11,226,20,70,7,0,18,0
12294,59.5,0,12.5,13,141,8,150,4,0,26,0
12295,82,0,13,11,235,21,60,4,0,11,0
12296,76,75,13,11,240,22,60,7,0,15,0
12297,69.5,37.5,4.5,14,150,9,120,5,0,19,0
12298,70,20,13,12,252,23,90,4,0,25,0
12299,76,0,8,14,261,25,60,7,0,24,0
12300,95.5,40,19,14,158,10,150,7,0,26,0
12301,70,10,13,13,272,26,60,5,0,53,0
12302,70,50,3,15,285,28,60,4,0,17,0
12303,63,2,NA,13,144,8,70,1,0,2,0
12304,73.5,62.5,14.5,15,138,7,65,0,0,0,0
12305,84,17.5,5,14,162,11,120,10,0,52,0
12306,93,35,23,14,158,10,NA,2,0,13,0
12307,80.5,62.5,NA,13,151,9,60,3,0,4,0
12308,79,0,0,12,166,11,60,4,0,19,0
12309,81,75,7,14,165,11,60,4,0,20,0
12310,66.5,95,15.5,12,169,12,161,7,0,31,0
12311,84,25,17,13,184,14,105,7,1,89,1
12313,80.5,10,7.5,12,204,17,160,13,0,66,0
12314,80.5,0,0,13,172,12,90,4,0,16,0
12315,100,0,0,12,181,13,NA,1,0,1,0
12316,83.5,90,0,11,193,15,90,1,0,3,0
12317,67.5,85,8,10,186,14,90,1,0,2,0
12318,90,5,6,14,200,16,120,2,0,17,0
12319,84,0,5.5,14,195,15,120,3,0,10,0
12320,83.5,40,1.5,14,207,17,105,2,1,29,1
12321,87.5,75,8,14,208,17,120,4,0,17,0
12322,86,0,0,13,220,19,90,4,0,6,0
12323,86,0,5.5,11,222,19,90,2,0,4,0
12324,82,20,8,14,219,19,NA,5,0,11,0
12325,79,0,4,14,228,20,120,3,1,6,1
12326,74.5,60,4,13,223,19,120,3,0,6,0
12327,81,37.5,0.5,13,242,22,150,2,0,14,0
12328,87.5,55,1.5,13,235,21,150,3,0,6,0
12329,74,90,3,12,249,23,150,4,0,9,0
12330,75.5,62.5,2.5,15,251,23,45,2,0,2,0
12331,69.5,30,2,13,263,25,100,4,1,10,14
12332,69.5,40,5,12,265,25,80,2,1,2,1
12333,69.5,10,3,12,270,26,85,2,0,3,0
12334,55,90,2,13,278,27,60,2,0,3,0
12335,84.5,15,8,13,211,18,180,12,0,72,0
12336,81.5,10,7.5,13,219,19,135,12,0,76,0
12337,76.5,0,6.5,14,225,20,120,10,0,70,0
12338,75,0,12,13,233,21,135,9,0,36,0
12339,76.5,0,16.5,13,239,22,105,9,0,36,0
12340,83.5,50,9,13,246,23,150,8,0,52,0
12341,76.5,0,9,13,267,26,120,5,0,33,0
12342,69.5,100,7.5,13,273,26,120,6,0,61,0
12343,68.5,0,5.5,13,284,28,90,4,0,16,0
12344,61,2,8,14,115,4,60,1,0,2,0
12345,70,10,13,14,125,5,60,1,0,4,0
12346,63,5,7,14,134,7,60,3,0,3,0
12347,80,50,21,14,147,8,60,3,0,12,0
12348,69,0,0,14,150,9,75,3,0,5,0
12349,72,0,7,11,168,11,60,5,0,64,0
12350,72,87.5,NA,11,174,12,45,3,0,67,0
12351,76,0,7,14,183,14,60,10,0,31,0
12352,80,50,13,14,196,15,60,6,0,51,0
12353,57,30,0,14,92,1,NA,0,0,0,0
12354,67.5,45,8,12,102,2,60,1,0,1,0
12355,81,25,7,14,210,17,60,9,0,74,0
12356,65,0,12,14,109,3,62,1,0,1,0
12357,72,50,8,13,113,4,NA,1,0,7,0
12358,69.5,85,5.5,13,122,5,90,3,0,30,0
12360,65.5,0,6,14,134,7,71,5,0,20,0
12361,63,50,1.5,13,144,8,56,2,0,31,0
12362,76,50,12,11,215,18,60,9,0,38,0
12363,77,65,6,14,151,9,NA,6,0,38,0
12364,78,0,1.5,10,163,11,87,10,1,55,3
12365,73,0,7,11,222,19,60,10,0,38,0
12366,74.5,80,1,13,173,12,55,10,0,104,0
12367,75,0,7,14,228,20,60,13,0,52,0
12368,74,70,7.5,NA,180,13,NA,6,1,114,2
12369,75.5,47.5,7,11,184,14,90,9,1,68,2
12370,80,0,4.5,14,191,15,91,14,1,126,1
12371,82.5,12.5,0,14,197,16,115,16,0,179,0
12372,69,80,17,11,238,21,60,7,0,22,0
12373,70,50,13,11,250,23,60,9,0,74,0
12374,75.5,30,4,10,206,17,130,16,0,194,0
12375,71,0,12,13,255,24,60,9,0,36,0
12376,84,0,0,12,211,18,120,11,1,142,5
12377,71,70,13,13,265,25,90,5,1,33,1
12378,79.5,0,6,10,219,19,85,12,1,147,1
12379,65,40,10,11,98,1,53,1,0,1,0
12380,60,0,0,14,100,2,58,2,0,2,0
12381,75,40,10,15,108,3,54,1,0,3,0
12382,68.5,90,NA,14,118,4,55,1,0,17,0
12383,68,NA,NA,11,126,5,60,5,0,37,0
12384,76.5,45,0,14,225,20,115,20,0,157,0
12386,73,70,10,14,146,8,62,4,0,14,0
12387,69,100,0,9,232,21,100,7,0,13,0
12388,73.5,0,0.5,12,241,22,91,10,0,51,0
12389,80.5,85,10,13,151,9,45,3,0,13,0
12390,67.5,30,0,11,254,24,85,9,0,87,0
12391,90,3,15,13,158,10,62,8,0,55,0
12392,71,0,2.5,14,262,25,110,9,1,101,3
12393,85,15,10,11,160,10,93,15,0,168,0
12394,75,0,NA,13,268,26,NA,7,0,60,0
12395,58.5,5,3,14,278,27,NA,5,0,40,0
12396,64,50,1.5,NA,281,28,NA,6,0,39,0
12397,74,70,4,13,288,29,100,6,0,22,0
12398,49,0,2,12,296,30,NA,3,0,3,0
12399,84,15,NA,14,166,11,92,11,0,248,0
12400,79.5,70,0,13,172,12,37,10,0,231,0
12401,72,27.5,2.5,11,176,13,68,8,0,155,0
12402,78.5,20,10,12,184,14,68,7,0,110,0
12403,84,50,7.5,15,191,15,72,10,0,88,0
12404,82.5,30,0,16,197,16,77,11,1,106,1
12405,82,60,5,14,207,17,78,15,0,153,0
12406,82.5,60,2.5,12,213,18,84,15,0,165,0
12407,82,35,2,15,220,19,89,14,0,115,0
12408,71.5,7.5,1,11,229,20,53,10,0,131,0
12409,84,NA,5,13,234,21,75,14,0,151,0
12410,80.5,2.5,2,12,243,22,86,14,0,224,0
12411,86.5,15,0,11,246,23,109,18,0,267,0
12412,69,12.5,0,11,255,24,92,13,0,224,0
12413,73.5,75,0,15,260,25,105,14,0,217,0
12414,74,0,0,12,267,26,104,12,0,223,0
12415,68,80,7.5,12,274,27,102,8,0,122,0
12416,70.5,0,2,12,281,28,79,9,0,128,0
12417,78.5,82.5,0,15,288,29,64,6,0,100,0
12418,59.5,45,5,14,297,30,50,4,0,11,0
12420,NA,62.5,2.5,15,115,4,110,4,0,10,0
12421,76,25,3,16,150,9,75,9,0,14,0
12422,85.5,5,4.5,11,158,10,62,7,0,34,0
12423,82,65,3.5,15,172,12,120,15,0,39,0
12424,83,3.5,0,16,184,14,75,5,0,17,0
12425,81,20,5,11,193,15,90,14,0,51,0
12426,87.5,27.5,6.5,12,202,16,NA,13,0,51,0
12427,84,47.5,3.5,11,217,18,100,15,0,48,0
12428,80.5,7.5,6.5,14,255,24,70,5,0,8,0
12429,80.5,NA,NA,15,263,25,75,11,0,19,0
12430,NA,NA,NA,NA,285,28,NA,2,0,2,0
12432,75,0,10,13,109,3,55,1,0,2,0
12433,76.5,40,10,14,122,5,70,4,0,14,0
12434,61,25,3.5,11,131,6,70,5,0,31,0
12435,65,32.5,9,13,96,1,65,0,0,0,0
12436,77.5,50,13,14,108,3,75,2,0,2,0
12437,64,15,19.5,13,117,4,75,1,0,15,0
12438,68,30,12.5,14,143,8,55,4,0,11,0
12439,81,77.5,12.5,13,151,9,60,4,0,7,0
12440,71,70,10,13,124,5,90,6,0,31,0
12441,89,57.5,12.5,13,159,10,75,7,0,46,0
12442,72,50,10,13,131,6,165,11,0,80,0
12443,68,55,16,10,138,7,90,10,0,32,0
12444,79.5,50,1,15,172,12,60,4,0,40,0
12445,70.5,45,13,11,146,8,120,7,0,70,0
12446,77.5,80,19,NA,152,9,NA,9,0,144,0
12447,82.5,75,5,13,179,13,65,8,0,45,0
12448,81,37.5,1.5,12,188,14,75,10,0,44,0
12449,83,85,15.5,13,159,10,90,15,0,138,0
12450,78,5.5,6,13,166,11,120,23,0,188,0
12451,79.5,30,12.5,14,196,15,80,9,0,35,0
12452,81,75,10,12,173,12,75,14,0,71,0
12453,80,72.5,7.5,13,207,17,15,9,0,21,0
12454,80.5,22.5,2,11,215,18,75,12,0,31,0
12455,79,75,10,13,222,19,85,8,1,33,2
12456,70,3,5,13,254,24,65,7,0,19,0
12457,85.5,42.5,1.5,15,245,22,65,10,0,32,0
12458,77,47.5,1.5,14,263,25,65,8,0,40,0
12459,72.5,50,2,14,281,28,70,5,0,64,0
12460,71,0,4,15,134,7,75,8,0,58,0
12461,75,90,NA,13,180,13,90,12,0,65,0
12462,71,5,2,10,187,14,135,15,0,91,0
12463,66,12.5,10,15,100,2,60,2,0,4,0
12464,80.5,12.5,12,11,195,15,225,23,0,120,0
12465,70.5,0,10,14,107,3,70,2,0,3,0
12466,73,10,3,12,114,4,60,1,0,19,0
12467,80,65,9,11,202,16,135,16,0,112,0
12468,71,50,12.5,12,122,5,60,8,0,30,0
12469,83.5,30,10,13,209,17,120,17,0,120,0
12470,79.5,42.5,4,15,127,6,70,9,0,67,0
12471,81,20,2,11,216,18,155,19,0,144,0
12472,74.5,20,12.5,14,143,8,75,4,1,31,1
12473,79,75,10,13,222,19,95,11,0,109,0
12474,63.5,0,12,13,149,9,75,7,0,22,0
12475,80,27.5,7,13,229,20,150,16,0,248,0
12476,87,37.5,12.5,12,157,10,110,10,0,30,0
12477,89.5,55,3.5,12,236,21,150,18,0,199,0
12478,78,50,7.5,15,171,12,85,9,0,49,0
12479,88,0,0,13,244,22,100,17,0,159,0
12480,77.5,97.5,0,16,177,13,48,2,0,2,0
12481,76,100,6,12,256,24,120,9,0,49,0
12482,92,15,0,14,200,16,110,12,1,74,1
12483,72,70,0,11,264,25,135,13,0,141,0
12484,66,100,5,13,271,26,90,10,0,85,0
12485,77,43.5,5,13,286,28,105,9,0,49,0
12486,54.5,30,4,14,293,29,130,5,0,16,0
12487,79,22.5,7.5,15,205,17,95,9,0,53,0
12488,82,55,6,12,213,18,115,16,0,91,0
12489,65,25,3,14,108,3,40,2,0,3,0
12490,69.5,35,10,15,126,5,50,2,0,9,0
12491,60,0,0,14,131,6,40,3,0,12,0
12492,60,0,1,16,134,7,55,1,0,1,0
12493,64,0,1.5,13,146,8,30,3,1,8,1
12494,63,12.5,10,13,153,9,65,7,0,8,0
12495,83,100,1,14,159,10,35,3,0,5,0
12496,83,30,10,14,167,11,50,8,0,15,0
12497,70,90,0,14,174,12,50,5,0,65,0
12498,75,10,0,16,176,13,35,8,0,91,0
12499,78.5,10,20,12,193,15,45,8,0,23,0
12500,83,75,2.5,9,201,16,35,8,0,12,0
12501,76.5,0,10,12,206,17,35,7,0,40,0
12502,82.5,10,3,12,211,18,40,10,0,36,0
12503,75,35,4,14,220,19,55,8,0,75,0
12504,73.5,52.5,4,11,227,20,45,9,0,63,0
12505,80,55,1.5,11,236,21,70,7,0,58,0
12506,67,15,6.5,16,251,23,50,11,0,117,0
12507,67.5,5,3,12,255,24,35,8,0,31,0
12508,76.5,5,2,15,264,25,40,7,0,16,0
12509,73,0,1.5,12,267,26,30,5,0,12,0
12510,75,80,0,14,287,28,40,1,0,2,0
12511,83,0,10,12,167,11,90,13,0,146,0
12512,73.5,30,0,12,174,12,100,9,0,241,0
12513,73.5,75,1.5,11,177,13,75,12,0,195,0
12514,72,37.5,5,12,186,14,80,7,0,166,0
12515,84,80,4,12,194,15,80,15,0,72,0
12516,87,1,3,17,199,16,75,10,0,41,0
12517,82,42.5,4,11,207,17,85,15,0,83,0
12518,75,5,0,12,219,19,70,12,0,100,0
12519,70.5,0,0,12,228,20,55,13,0,62,0
12520,70.5,0,3.5,12,233,21,60,9,0,42,0
12521,74,0,10,15,239,22,60,11,1,33,1
12522,84,25,3,14,248,23,60,9,0,16,0
12523,67.5,0,3,13,255,24,60,10,0,51,0
12524,74.5,25,1.5,14,264,25,70,5,0,26,0
12525,71.5,0,1.5,16,267,26,65,3,0,7,0
12526,67,50,3.5,16,98,1,85,0,0,0,0
12527,75,0,5,18,99,2,90,2,0,3,0
12528,67.5,25,6,15,114,4,100,3,0,5,0
12529,66,55,2.5,14,122,5,95,2,0,8,0
12530,58,100,2.5,14,136,7,105,5,0,6,0
12531,60,0,4.5,15,145,8,115,3,0,27,0
12532,61.5,17.5,1,16,96,1,65,0,0,0,0
12533,64,60,1.5,16,99,2,65,0,0,0,0
12534,70,12.5,2,16,107,3,60,0,0,0,0
12535,67,20,2,16,115,4,75,1,0,7,0
12536,68,35,1,16,122,5,70,1,0,2,0
12537,72,5,2.5,16,127,6,65,3,0,6,0
12538,61,0,2,13,134,7,60,3,1,4,1
12539,60,0,3.5,13,145,8,85,7,1,23,1
12540,68,27.5,0.5,16,150,9,80,7,0,81,0
12541,81.5,100,1.5,10,159,10,85,12,0,98,0
12542,86.5,0,0.5,15,163,11,80,13,0,94,0
12543,71,0,1.5,11,172,12,75,15,0,78,0
12544,69,5,2,12,176,13,80,12,0,67,0
12545,79,77.5,10,11,191,15,85,9,0,22,0
12546,80,20,10,14,193,15,90,12,0,22,0
12547,86.5,15,2,13,198,16,75,15,0,49,0
12548,83,25,7.5,15,206,17,90,9,0,162,0
12549,85,22.5,1.5,15,211,18,75,12,0,247,0
12550,72,60,12.5,16,221,19,90,10,0,71,0
12551,73,0,2,15,225,20,95,12,0,101,0
12552,84,25,0,16,234,21,90,15,0,49,0
12553,79.5,0,10,11,211,18,230,17,0,183,0
12554,73,0,5.5,10,222,19,138,16,0,140,0
12555,72.5,52.5,8.5,14,227,20,135,14,0,93,0
12556,83.5,40,6,14,234,21,105,13,0,49,0
12557,74,0,8,13,239,22,120,10,0,53,0
12558,83.5,20,9,11,248,23,180,8,0,25,0
12559,72.5,20,4,13,255,24,135,11,0,69,0
12560,73.5,0,11,13,261,25,150,9,0,131,0
12561,75,0,9,13,268,26,120,6,0,49,0
12562,72.5,0,11,13,283,28,135,7,0,26,0
12563,69.5,100,6,14,289,29,45,2,0,7,0
12564,71,0,12.5,14,283,28,90,6,1,23,1
12565,72,52.5,0,15,286,28,50,2,0,4,0
12566,71,35,1,12,113,4,40,1,0,1,0
12567,85.5,0,0,13,244,22,40,13,0,57,0
12568,86,42.5,1,16,248,23,70,8,0,24,0
12569,66.5,35,7,16,253,24,65,6,0,15,0
12570,76,30,0.5,16,263,25,65,13,0,64,0
12571,74.5,10,3,15,269,26,75,8,0,33,0
12572,64,65,10,12,281,27,90,5,1,20,3
12573,57.5,0,1,15,297,30,60,3,0,3,0
12575,56.5,2.5,4,14,115,4,50,2,0,3,0
12576,64,50,1,16,126,5,55,4,0,6,0
12577,60,0,1,15,131,6,55,2,0,22,0
12578,60,0,0.5,15,134,7,55,2,0,5,0
12579,60.5,0,1,14,146,8,60,3,0,6,0
12580,63,7.5,10,14,153,9,65,6,0,10,0
12581,82,100,1,12,159,10,75,10,0,103,0
12582,67.5,7.5,3,15,150,9,70,2,0,38,0
12583,88.5,10,12,15,158,10,85,13,0,66,0
12584,86,60,11,12,165,11,100,15,0,85,0
12585,73.5,5,3,13,172,12,85,11,0,82,0
12586,80.5,57.5,3,12,179,13,95,18,0,99,0
12587,76,5,6,13,195,15,90,11,0,30,0
12588,86.5,12.5,3.5,15,198,16,75,15,1,43,1
12589,82,50,3,15,207,17,100,11,0,97,0
12590,73,57.5,10,13,222,19,85,14,0,90,0
12591,70.5,10,5,11,229,20,115,14,0,84,0
12592,84,17.5,6,15,236,21,80,12,0,44,0
12593,84,0,1.5,15,244,22,95,12,0,46,0
12594,67,77.5,7.5,14,251,23,80,10,0,20,0
12595,65,45,2.5,15,254,24,70,6,0,25,0
12596,71.5,20,4.5,13,265,25,80,9,0,20,0
12597,74,0,2,15,268,26,70,7,0,19,0
12598,61.5,7.5,7.5,15,280,27,75,7,0,14,0
12599,52,0,2,14,293,29,75,3,0,9,0
12600,63.5,50,15,13,98,1,100,0,0,0,0
12601,72.5,0,5,13,108,3,120,0,0,0,0
12602,67.5,25,7,14,127,6,90,4,0,11,0
12604,64,10,2,13,134,7,90,4,0,12,0
12605,62,0,10,13,145,8,115,7,0,57,0
12606,78,90,9,13,151,9,150,5,0,137,0
12607,82,22.5,15,11,158,10,NA,7,0,369,0
12608,81,10,9,11,162,11,210,11,1,291,1
12609,74.5,10,16.5,11,172,12,240,13,0,593,0
12610,73,10,7,11,176,13,210,12,0,615,0
12611,83.5,60,8,11,189,14,195,14,0,162,0
12612,77.5,15,11,11,192,15,210,17,1,84,2
12613,77.5,0,6,11,197,16,210,15,0,105,0
12614,77.5,5,12,11,206,17,210,14,0,173,0
12615,84.5,45,7.5,14,220,19,125,16,1,94,1
12617,53,0,4,10,136,7,135,7,0,37,0
12618,79.5,37.5,1.5,11,226,20,120,13,0,77,0
12619,67.5,0,4,11,150,9,95,10,0,93,0
12620,70,0,5,11,156,10,165,9,0,201,0
12621,82.5,5,2,11,163,11,205,22,0,362,0
12622,80,7.5,3,13,233,21,115,16,0,65,0
12623,76,5,6,11,172,12,250,23,0,432,0
12624,74,60,3.5,15,241,22,105,12,0,53,0
12625,74.5,100,7.5,11,177,13,210,27,0,660,0
12626,92,10,1,14,246,23,95,11,1,51,1
12627,80.5,0,16,11,184,14,200,22,0,433,0
12628,71.5,1,5,15,254,24,105,16,1,74,1
12629,83,3,5,11,192,15,155,25,0,245,0
12630,76,7.5,5,14,262,25,85,10,0,74,0
12631,86.5,5,1,11,198,16,120,23,1,201,1
12632,80,0,5,15,268,26,99,10,0,110,0
12633,81,40,4,10,207,17,155,21,0,263,0
12634,60,80,10,13,276,27,110,8,0,53,0
12635,77,90,8,10,212,18,87,16,0,99,0
12636,81.5,5,4,10,219,19,150,20,1,352,1
12637,76.5,0,5,10,226,20,175,18,0,187,0
12638,74,10,2,10,233,21,170,20,0,173,0
12639,70,100,1,10,240,22,115,4,0,11,0
12640,83.5,0,6,11,247,23,110,17,0,121,0
12641,74,0,1,11,255,24,180,16,0,239,0
12643,72,5,1,11,261,25,160,17,0,263,0
12644,76,0,6,11,268,26,100,10,0,92,0
12648,67,100,NA,13,117,4,70,2,1,14,1
12650,69,10,0,13,131,6,50,5,0,40,0
12652,69.5,0.5,8,13,145,8,90,6,0,14,0
12653,78,65,11,13,152,9,NA,6,1,15,4
12654,85,99.5,5,13,159,10,110,13,0,241,0
12655,72,52.5,6.5,13,166,11,110,12,1,241,3
12656,63,0,NA,15,106,3,75,1,0,1,0
12657,NA,10,NA,14,113,4,75,2,0,14,0
12658,68.5,25,NA,16,137,7,90,5,0,25,0
12659,72.5,0,NA,16,145,8,90,8,0,24,0
12661,77,60,NA,15,178,13,120,13,0,69,0
12662,80.5,0,NA,16,166,11,90,18,1,111,2
12663,87,15,NA,14,158,10,90,5,1,81,2
12664,75,37.5,NA,15,184,14,60,15,0,50,0
12665,85,30,NA,14,193,15,90,19,0,73,0
12666,80,50,NA,15,204,17,120,22,0,95,0
12667,83,45,NA,12,213,18,120,17,0,60,0
12668,79.5,25,NA,13,221,19,120,15,0,117,0
12669,79.5,62.5,5,13,173,12,100,11,1,137,2
12670,NA,50,10,13,180,13,NA,8,2,108,6
12671,86,0,NA,15,236,21,120,14,0,68,0
12672,88,32.5,2.5,13,187,14,135,16,0,125,0
12673,77,0,NA,15,243,22,90,16,0,65,0
12674,77,99.5,2.5,13,194,15,45,3,1,18,1
12675,83,85,5,13,201,16,NA,8,2,62,9
12676,78,0,NA,12,252,23,90,11,0,111,0
12677,85.5,85,1.5,13,208,17,100,13,1,97,1
12678,77,0,NA,13,261,25,90,15,0,128,0
12679,82.5,40,6,13,215,18,100,13,1,104,1
12680,81,40,2.5,13,222,19,89,12,0,96,0
12681,81,22.5,4,13,229,20,85,11,1,98,2
12682,78,0,NA,14,268,26,90,12,0,78,0
12683,86,15,5,13,236,21,83,11,0,103,0
12684,75.5,0,NA,15,279,27,105,8,0,42,0
12685,83.5,0,2,13,243,22,90,8,0,68,0
12686,71.5,86.5,6,13,250,23,105,9,0,24,0
12687,74.5,55,NA,13,288,29,90,7,0,35,0
12689,78.5,70,1,13,264,25,85,8,0,65,0
12690,66.5,0,NA,14,294,29,90,5,0,23,0
12691,70.5,100,4.5,13,271,26,NA,3,0,8,0
12692,63,5,9,14,97,1,50,1,0,1,0
12696,70.5,0,3,13,115,4,50,2,0,9,0
12697,67,10,6,15,99,2,34,1,0,2,0
12698,69,20,3.5,13,122,5,60,5,2,15,2
12699,66,0,12.5,13,107,3,53,2,0,2,0
12700,65,45,8,13,130,6,60,3,2,4,2
12701,76,30,7.5,13,113,4,54,1,0,15,0
